epoch_idx,roi,theta_power,participant_id,condition,task
49,centro_temporal,0.20358932971873195,sub-42,SD,eyesopen
50,centro_temporal,0.15170590909292964,sub-42,SD,eyesopen
51,centro_temporal,0.13484579956481085,sub-42,SD,eyesopen
52,centro_temporal,0.15812532131538806,sub-42,SD,eyesopen
53,centro_temporal,0.17478580037540198,sub-42,SD,eyesopen
54,centro_temporal,0.11895104981202016,sub-42,SD,eyesopen
55,centro_temporal,0.16506260258995795,sub-42,SD,eyesopen
56,centro_temporal,0.13339064167126108,sub-42,SD,eyesopen
57,centro_temporal,0.11492260629067623,sub-42,SD,eyesopen
58,centro_temporal,0.16268502315943786,sub-42,SD,eyesopen
59,centro_temporal,0.12367584155973328,sub-42,SD,eyesopen
60,centro_temporal,0.15056713972911337,sub-42,SD,eyesopen
61,centro_temporal,0.11948573372686842,sub-42,SD,eyesopen
62,centro_temporal,0.09529024112300458,sub-42,SD,eyesopen
63,centro_temporal,0.1063060041374807,sub-42,SD,eyesopen
64,centro_temporal,0.10422890939030911,sub-42,SD,eyesopen
65,centro_temporal,0.23174214940184523,sub-42,SD,eyesopen
66,centro_temporal,0.08050947543011523,sub-42,SD,eyesopen
67,centro_temporal,0.13606094976608277,sub-42,SD,eyesopen
68,centro_temporal,0.17339729648138005,sub-42,SD,eyesopen
69,centro_temporal,0.22975523120030264,sub-42,SD,eyesopen
70,centro_temporal,0.1513352212148735,sub-42,SD,eyesopen
71,centro_temporal,0.2242660240945855,sub-42,SD,eyesopen
72,centro_temporal,0.15813469477573644,sub-42,SD,eyesopen
73,centro_temporal,0.19178093506782065,sub-42,SD,eyesopen
74,centro_temporal,0.15627195164805022,sub-42,SD,eyesopen
0,other,0.21318690539179452,sub-42,SD,eyesopen
1,other,0.08683029890400384,sub-42,SD,eyesopen
2,other,0.1348478864501734,sub-42,SD,eyesopen
3,other,0.21062396924337184,sub-42,SD,eyesopen
4,other,0.2275832490556429,sub-42,SD,eyesopen
5,other,0.14118380951495416,sub-42,SD,eyesopen
6,other,0.16258487522415277,sub-42,SD,eyesopen
7,other,0.2359010442687501,sub-42,SD,eyesopen
8,other,0.21630977207008104,sub-42,SD,eyesopen
9,other,0.17141872660406687,sub-42,SD,eyesopen
10,other,0.19534715847977374,sub-42,SD,eyesopen
11,other,0.19221959190646787,sub-42,SD,eyesopen
12,other,0.3493421758717782,sub-42,SD,eyesopen
13,other,0.234686803419716,sub-42,SD,eyesopen
14,other,0.1435147465580557,sub-42,SD,eyesopen
15,other,0.1886009616477941,sub-42,SD,eyesopen
16,other,0.07885371931502745,sub-42,SD,eyesopen
17,other,0.1397947157187301,sub-42,SD,eyesopen
18,other,0.1249708282946842,sub-42,SD,eyesopen
19,other,0.15932536140246806,sub-42,SD,eyesopen
20,other,0.08665133434202542,sub-42,SD,eyesopen
21,other,0.22114364337037862,sub-42,SD,eyesopen
22,other,0.19071745991475145,sub-42,SD,eyesopen
23,other,0.0970434321806238,sub-42,SD,eyesopen
24,other,0.13699378430998288,sub-42,SD,eyesopen
25,other,0.08698593010415238,sub-42,SD,eyesopen
26,other,0.12357274385411342,sub-42,SD,eyesopen
27,other,0.29217283550587875,sub-42,SD,eyesopen
28,other,0.12365095330400544,sub-42,SD,eyesopen
29,other,0.09338309544487883,sub-42,SD,eyesopen
30,other,0.11018183261475488,sub-42,SD,eyesopen
31,other,0.13949875503566658,sub-42,SD,eyesopen
32,other,0.13946016848254777,sub-42,SD,eyesopen
33,other,0.15220162660367467,sub-42,SD,eyesopen
34,other,0.13798454682691325,sub-42,SD,eyesopen
35,other,0.14167227206370714,sub-42,SD,eyesopen
36,other,0.11687355527498126,sub-42,SD,eyesopen
37,other,0.10191301158926636,sub-42,SD,eyesopen
38,other,0.1360674003580032,sub-42,SD,eyesopen
39,other,0.16152009740139617,sub-42,SD,eyesopen
40,other,0.16785149593653065,sub-42,SD,eyesopen
41,other,0.18990107250759994,sub-42,SD,eyesopen
42,other,0.2779878700947221,sub-42,SD,eyesopen
43,other,0.16392481909736106,sub-42,SD,eyesopen
44,other,0.12770742979434627,sub-42,SD,eyesopen
45,other,0.10400786067928852,sub-42,SD,eyesopen
46,other,0.24366570518188896,sub-42,SD,eyesopen
47,other,0.1323749022411291,sub-42,SD,eyesopen
48,other,0.253000245928186,sub-42,SD,eyesopen
49,other,0.13979839410807207,sub-42,SD,eyesopen
50,other,0.15595639056815364,sub-42,SD,eyesopen
51,other,0.14852168611043998,sub-42,SD,eyesopen
52,other,0.13468502421217268,sub-42,SD,eyesopen
53,other,0.2329048736340369,sub-42,SD,eyesopen
54,other,0.10709912880783148,sub-42,SD,eyesopen
55,other,0.15190090286244695,sub-42,SD,eyesopen
56,other,0.07423409563151946,sub-42,SD,eyesopen
57,other,0.05929783476266217,sub-42,SD,eyesopen
58,other,0.12471153309551081,sub-42,SD,eyesopen
59,other,0.14023948871862557,sub-42,SD,eyesopen
60,other,0.20019837212157007,sub-42,SD,eyesopen
61,other,0.16199208828982015,sub-42,SD,eyesopen
62,other,0.07082092628462601,sub-42,SD,eyesopen
63,other,0.10848926772669364,sub-42,SD,eyesopen
64,other,0.0934591096582893,sub-42,SD,eyesopen
65,other,0.17643937918281738,sub-42,SD,eyesopen
66,other,0.08395703588882093,sub-42,SD,eyesopen
67,other,0.07666479805902168,sub-42,SD,eyesopen
68,other,0.17661304846398035,sub-42,SD,eyesopen
69,other,0.23886679155562274,sub-42,SD,eyesopen
70,other,0.14079033534354202,sub-42,SD,eyesopen
71,other,0.15599281732987655,sub-42,SD,eyesopen
72,other,0.12259281053402159,sub-42,SD,eyesopen
73,other,0.11152789192247495,sub-42,SD,eyesopen
74,other,0.09610177035527971,sub-42,SD,eyesopen
0,frontal,0.2817079865289182,sub-42,NS,eyesopen
1,frontal,0.2587183719299659,sub-42,NS,eyesopen
2,frontal,0.09615057800428074,sub-42,NS,eyesopen
3,frontal,0.11897985624832304,sub-42,NS,eyesopen
4,frontal,0.13512145616083918,sub-42,NS,eyesopen
5,frontal,0.13646750241225225,sub-42,NS,eyesopen
6,frontal,0.16746541502271733,sub-42,NS,eyesopen
7,frontal,0.15049043049006913,sub-42,NS,eyesopen
8,frontal,0.13484561864098624,sub-42,NS,eyesopen
9,frontal,0.18554395986113323,sub-42,NS,eyesopen
10,frontal,0.19073723790450972,sub-42,NS,eyesopen
11,frontal,0.10571169535818481,sub-42,NS,eyesopen
12,frontal,0.23835296773607406,sub-42,NS,eyesopen
13,frontal,0.16446911750556567,sub-42,NS,eyesopen
14,frontal,0.13405476245559902,sub-42,NS,eyesopen
15,frontal,0.1252912164411905,sub-42,NS,eyesopen
16,frontal,0.3019141859753734,sub-42,NS,eyesopen
17,frontal,0.15492933306341589,sub-42,NS,eyesopen
18,frontal,0.19209553788106035,sub-42,NS,eyesopen
19,frontal,0.2509073399573251,sub-42,NS,eyesopen
20,frontal,0.20896091192547395,sub-42,NS,eyesopen
21,frontal,0.06647110027235914,sub-42,NS,eyesopen
22,frontal,0.06607164723970738,sub-42,NS,eyesopen
23,frontal,0.22467655145592974,sub-42,NS,eyesopen
24,frontal,0.1518525512478566,sub-42,NS,eyesopen
25,frontal,0.07734567043067934,sub-42,NS,eyesopen
26,frontal,0.20154086843583183,sub-42,NS,eyesopen
27,frontal,0.1026419314256251,sub-42,NS,eyesopen
28,frontal,0.19766471630616933,sub-42,NS,eyesopen
29,frontal,0.4803540998014674,sub-42,NS,eyesopen
30,frontal,0.2723950379111093,sub-42,NS,eyesopen
31,frontal,0.20164882372961468,sub-42,NS,eyesopen
32,frontal,0.23115035736683512,sub-42,NS,eyesopen
33,frontal,0.23053018454826626,sub-42,NS,eyesopen
34,frontal,0.2091896722324083,sub-42,NS,eyesopen
35,frontal,0.19206570791458383,sub-42,NS,eyesopen
36,frontal,0.10761327093575335,sub-42,NS,eyesopen
37,frontal,0.053877071994486485,sub-42,NS,eyesopen
38,frontal,0.19094828752953205,sub-42,NS,eyesopen
39,frontal,0.07721658391233858,sub-42,NS,eyesopen
40,frontal,0.03871900636823866,sub-42,NS,eyesopen
41,frontal,0.24402298749629933,sub-42,NS,eyesopen
42,frontal,0.1357706608613985,sub-42,NS,eyesopen
43,frontal,0.2700631578411683,sub-42,NS,eyesopen
44,frontal,0.2506197964270761,sub-42,NS,eyesopen
45,frontal,0.1083978065313818,sub-42,NS,eyesopen
46,frontal,0.1632894362672112,sub-42,NS,eyesopen
47,frontal,0.32322755426347005,sub-42,NS,eyesopen
48,frontal,0.3189646978532048,sub-42,NS,eyesopen
49,frontal,0.24233213231036405,sub-42,NS,eyesopen
50,frontal,0.13842019715983253,sub-42,NS,eyesopen
51,frontal,0.07216720894620504,sub-42,NS,eyesopen
52,frontal,0.14503809447682192,sub-42,NS,eyesopen
53,frontal,0.06748823065223018,sub-42,NS,eyesopen
54,frontal,0.1185724267850313,sub-42,NS,eyesopen
55,frontal,0.05622507505994222,sub-42,NS,eyesopen
56,frontal,0.09973444847122485,sub-42,NS,eyesopen
57,frontal,0.11046181531532598,sub-42,NS,eyesopen
58,frontal,0.2079565626339252,sub-42,NS,eyesopen
59,frontal,0.26127734820225745,sub-42,NS,eyesopen
60,frontal,0.16076261035283199,sub-42,NS,eyesopen
61,frontal,0.12362873059657031,sub-42,NS,eyesopen
62,frontal,0.22187431522913995,sub-42,NS,eyesopen
63,frontal,0.1596789692909912,sub-42,NS,eyesopen
64,frontal,0.1529773401695609,sub-42,NS,eyesopen
65,frontal,0.1826498811200573,sub-42,NS,eyesopen
66,frontal,0.09208368969080719,sub-42,NS,eyesopen
67,frontal,0.15685612943927843,sub-42,NS,eyesopen
68,frontal,0.09064937325495338,sub-42,NS,eyesopen
69,frontal,0.14783366338890225,sub-42,NS,eyesopen
70,frontal,0.15331785759732125,sub-42,NS,eyesopen
71,frontal,0.07236577458493994,sub-42,NS,eyesopen
72,frontal,0.18009234604131744,sub-42,NS,eyesopen
73,frontal,0.13925954393388956,sub-42,NS,eyesopen
74,frontal,0.12704573693044177,sub-42,NS,eyesopen
0,centro_temporal,0.16636788135609323,sub-42,NS,eyesopen
1,centro_temporal,0.13988904826545528,sub-42,NS,eyesopen
2,centro_temporal,0.20981697808781893,sub-42,NS,eyesopen
3,centro_temporal,0.15035916317831724,sub-42,NS,eyesopen
4,centro_temporal,0.10922464533524452,sub-42,NS,eyesopen
5,centro_temporal,0.10915991298969675,sub-42,NS,eyesopen
6,centro_temporal,0.18594481328632334,sub-42,NS,eyesopen
7,centro_temporal,0.14933891570622299,sub-42,NS,eyesopen
8,centro_temporal,0.16508155396930854,sub-42,NS,eyesopen
9,centro_temporal,0.11251363804925593,sub-42,NS,eyesopen
10,centro_temporal,0.19473168720168368,sub-42,NS,eyesopen
11,centro_temporal,0.11867378946674313,sub-42,NS,eyesopen
12,centro_temporal,0.22847376785838186,sub-42,NS,eyesopen
13,centro_temporal,0.14309095715102862,sub-42,NS,eyesopen
14,centro_temporal,0.2327630016404672,sub-42,NS,eyesopen
15,centro_temporal,0.1504185302692868,sub-42,NS,eyesopen
16,centro_temporal,0.17736967055331226,sub-42,NS,eyesopen
17,centro_temporal,0.12146297105841944,sub-42,NS,eyesopen
18,centro_temporal,0.1731611089035366,sub-42,NS,eyesopen
19,centro_temporal,0.228679685972555,sub-42,NS,eyesopen
20,centro_temporal,0.31567710381590797,sub-42,NS,eyesopen
21,centro_temporal,0.10166729621392834,sub-42,NS,eyesopen
22,centro_temporal,0.22680326279947077,sub-42,NS,eyesopen
23,centro_temporal,0.19295858936307272,sub-42,NS,eyesopen
24,centro_temporal,0.16542886483671174,sub-42,NS,eyesopen
25,centro_temporal,0.2156696746261901,sub-42,NS,eyesopen
26,centro_temporal,0.21557799468520883,sub-42,NS,eyesopen
27,centro_temporal,0.23703436195727826,sub-42,NS,eyesopen
28,centro_temporal,0.32642080672005386,sub-42,NS,eyesopen
29,centro_temporal,0.5159759422749235,sub-42,NS,eyesopen
30,centro_temporal,0.40346601537927845,sub-42,NS,eyesopen
31,centro_temporal,0.4245094669972459,sub-42,NS,eyesopen
32,centro_temporal,0.2708246509126892,sub-42,NS,eyesopen
33,centro_temporal,0.2497210597424952,sub-42,NS,eyesopen
34,centro_temporal,0.16899892756237422,sub-42,NS,eyesopen
35,centro_temporal,0.181208823683693,sub-42,NS,eyesopen
36,centro_temporal,0.15499903266149076,sub-42,NS,eyesopen
37,centro_temporal,0.13245498580519346,sub-42,NS,eyesopen
38,centro_temporal,0.1731227195653419,sub-42,NS,eyesopen
39,centro_temporal,0.11337349586086276,sub-42,NS,eyesopen
40,centro_temporal,0.044937575269901935,sub-42,NS,eyesopen
41,centro_temporal,0.1789062262043402,sub-42,NS,eyesopen
42,centro_temporal,0.19772413673927677,sub-42,NS,eyesopen
43,centro_temporal,0.23968274877978027,sub-42,NS,eyesopen
44,centro_temporal,0.24294880628747956,sub-42,NS,eyesopen
45,centro_temporal,0.17613254189510524,sub-42,NS,eyesopen
46,centro_temporal,0.13540856435211215,sub-42,NS,eyesopen
47,centro_temporal,0.23857332794899544,sub-42,NS,eyesopen
48,centro_temporal,0.3161029489323184,sub-42,NS,eyesopen
49,centro_temporal,0.23782695417719785,sub-42,NS,eyesopen
50,centro_temporal,0.17207947588115385,sub-42,NS,eyesopen
51,centro_temporal,0.1773607097196086,sub-42,NS,eyesopen
52,centro_temporal,0.20112235091080474,sub-42,NS,eyesopen
53,centro_temporal,0.13927454184026303,sub-42,NS,eyesopen
54,centro_temporal,0.15580357088573765,sub-42,NS,eyesopen
55,centro_temporal,0.13170417020711464,sub-42,NS,eyesopen
56,centro_temporal,0.10856541468559665,sub-42,NS,eyesopen
57,centro_temporal,0.15591316705527897,sub-42,NS,eyesopen
58,centro_temporal,0.23169656718035614,sub-42,NS,eyesopen
59,centro_temporal,0.2625406769030091,sub-42,NS,eyesopen
60,centro_temporal,0.25006374766728773,sub-42,NS,eyesopen
61,centro_temporal,0.18692710995206047,sub-42,NS,eyesopen
62,centro_temporal,0.12416763843570734,sub-42,NS,eyesopen
63,centro_temporal,0.15640051903471858,sub-42,NS,eyesopen
64,centro_temporal,0.13983314842680752,sub-42,NS,eyesopen
65,centro_temporal,0.16762522436610783,sub-42,NS,eyesopen
66,centro_temporal,0.17623574445145138,sub-42,NS,eyesopen
67,centro_temporal,0.1571116916951771,sub-42,NS,eyesopen
68,centro_temporal,0.10814937273915558,sub-42,NS,eyesopen
69,centro_temporal,0.14342727292916604,sub-42,NS,eyesopen
70,centro_temporal,0.15692302045481304,sub-42,NS,eyesopen
71,centro_temporal,0.16993701507067996,sub-42,NS,eyesopen
72,centro_temporal,0.11250576140334126,sub-42,NS,eyesopen
73,centro_temporal,0.12467655464734397,sub-42,NS,eyesopen
74,centro_temporal,0.1649695630125266,sub-42,NS,eyesopen
0,other,0.16579488599278425,sub-42,NS,eyesopen
1,other,0.11800668184856834,sub-42,NS,eyesopen
2,other,0.2112572710233101,sub-42,NS,eyesopen
3,other,0.12292438327291112,sub-42,NS,eyesopen
4,other,0.10709315102657382,sub-42,NS,eyesopen
5,other,0.06717218442064012,sub-42,NS,eyesopen
6,other,0.20427565625182867,sub-42,NS,eyesopen
7,other,0.12731924570963488,sub-42,NS,eyesopen
8,other,0.1259921631761573,sub-42,NS,eyesopen
9,other,0.06604923543705199,sub-42,NS,eyesopen
10,other,0.17879766771678593,sub-42,NS,eyesopen
11,other,0.09104401714285977,sub-42,NS,eyesopen
12,other,0.14745917103805675,sub-42,NS,eyesopen
13,other,0.16317038366828043,sub-42,NS,eyesopen
14,other,0.2083079799626332,sub-42,NS,eyesopen
15,other,0.17520666273024132,sub-42,NS,eyesopen
16,other,0.17424567471059338,sub-42,NS,eyesopen
17,other,0.09263580471765626,sub-42,NS,eyesopen
18,other,0.11726483043785986,sub-42,NS,eyesopen
19,other,0.12723570781336885,sub-42,NS,eyesopen
20,other,0.3287627726892274,sub-42,NS,eyesopen
21,other,0.12554493685096965,sub-42,NS,eyesopen
22,other,0.16037458192278084,sub-42,NS,eyesopen
23,other,0.12727076176980928,sub-42,NS,eyesopen
24,other,0.12101757190646527,sub-42,NS,eyesopen
25,other,0.20497328771836748,sub-42,NS,eyesopen
26,other,0.25239815081365374,sub-42,NS,eyesopen
27,other,0.33618335972997865,sub-42,NS,eyesopen
28,other,0.34099134589984853,sub-42,NS,eyesopen
29,other,0.5545576039508269,sub-42,NS,eyesopen
30,other,0.35243523668347665,sub-42,NS,eyesopen
31,other,0.5121593938635915,sub-42,NS,eyesopen
32,other,0.21780614971829848,sub-42,NS,eyesopen
33,other,0.25248356894201934,sub-42,NS,eyesopen
34,other,0.20202650429308436,sub-42,NS,eyesopen
35,other,0.15850089682390328,sub-42,NS,eyesopen
36,other,0.15173479355019379,sub-42,NS,eyesopen
37,other,0.08256332819054112,sub-42,NS,eyesopen
38,other,0.08592979770561539,sub-42,NS,eyesopen
39,other,0.10809036424806616,sub-42,NS,eyesopen
40,other,0.04700962774485565,sub-42,NS,eyesopen
41,other,0.11581908371578975,sub-42,NS,eyesopen
42,other,0.16394302913056052,sub-42,NS,eyesopen
43,other,0.2182898702969189,sub-42,NS,eyesopen
44,other,0.16767371606057838,sub-42,NS,eyesopen
45,other,0.16412895053808174,sub-42,NS,eyesopen
46,other,0.07262130978828059,sub-42,NS,eyesopen
47,other,0.18866511891262874,sub-42,NS,eyesopen
48,other,0.19915213044080154,sub-42,NS,eyesopen
49,other,0.19909943603649055,sub-42,NS,eyesopen
50,other,0.15998494385028408,sub-42,NS,eyesopen
51,other,0.17274016827545902,sub-42,NS,eyesopen
52,other,0.09524028874507451,sub-42,NS,eyesopen
53,other,0.1015978550335781,sub-42,NS,eyesopen
54,other,0.12476724819313138,sub-42,NS,eyesopen
55,other,0.12250397588107559,sub-42,NS,eyesopen
56,other,0.08876297641589527,sub-42,NS,eyesopen
57,other,0.17137068612522446,sub-42,NS,eyesopen
58,other,0.23915410026004238,sub-42,NS,eyesopen
59,other,0.27953392696311735,sub-42,NS,eyesopen
60,other,0.183207144543428,sub-42,NS,eyesopen
61,other,0.16509203898046684,sub-42,NS,eyesopen
62,other,0.0921166532711599,sub-42,NS,eyesopen
63,other,0.1620715919096069,sub-42,NS,eyesopen
64,other,0.14098510410454673,sub-42,NS,eyesopen
65,other,0.13887952483591381,sub-42,NS,eyesopen
66,other,0.14729128762871735,sub-42,NS,eyesopen
67,other,0.13475362572546595,sub-42,NS,eyesopen
68,other,0.1001154928076874,sub-42,NS,eyesopen
69,other,0.10205138628005724,sub-42,NS,eyesopen
70,other,0.11517757937754815,sub-42,NS,eyesopen
71,other,0.11979511720938038,sub-42,NS,eyesopen
72,other,0.06542234437709371,sub-42,NS,eyesopen
73,other,0.10405989685817195,sub-42,NS,eyesopen
74,other,0.11948053452217841,sub-42,NS,eyesopen
0,frontal,0.05728616659620149,sub-43,NS,eyesopen
1,frontal,0.11032878779216264,sub-43,NS,eyesopen
2,frontal,0.0506746365840296,sub-43,NS,eyesopen
3,frontal,0.14595519002439955,sub-43,NS,eyesopen
4,frontal,0.08164668740269312,sub-43,NS,eyesopen
5,frontal,0.11506382459816336,sub-43,NS,eyesopen
6,frontal,0.07654422146646112,sub-43,NS,eyesopen
7,frontal,0.11088244113828463,sub-43,NS,eyesopen
8,frontal,0.07431016949461378,sub-43,NS,eyesopen
9,frontal,0.09429352780210207,sub-43,NS,eyesopen
10,frontal,0.03833220089561164,sub-43,NS,eyesopen
11,frontal,0.07547162381490027,sub-43,NS,eyesopen
12,frontal,0.044811548698607574,sub-43,NS,eyesopen
13,frontal,0.09240898089512378,sub-43,NS,eyesopen
14,frontal,0.0896091252566977,sub-43,NS,eyesopen
15,frontal,0.07235003109273686,sub-43,NS,eyesopen
16,frontal,0.1324882393788926,sub-43,NS,eyesopen
17,frontal,0.09858219506643315,sub-43,NS,eyesopen
18,frontal,0.10326438651932093,sub-43,NS,eyesopen
19,frontal,0.10170378131842313,sub-43,NS,eyesopen
20,frontal,0.11579734775225424,sub-43,NS,eyesopen
21,frontal,0.1546806951056589,sub-43,NS,eyesopen
22,frontal,0.12036106809743685,sub-43,NS,eyesopen
23,frontal,0.16137731446229395,sub-43,NS,eyesopen
24,frontal,0.17252741290086981,sub-43,NS,eyesopen
25,frontal,0.18487507985575385,sub-43,NS,eyesopen
26,frontal,0.10244532286910132,sub-43,NS,eyesopen
27,frontal,0.1041847432232639,sub-43,NS,eyesopen
28,frontal,0.10037897071445494,sub-43,NS,eyesopen
29,frontal,0.046245904730347696,sub-43,NS,eyesopen
30,frontal,0.0777124718944215,sub-43,NS,eyesopen
31,frontal,0.10191025836125639,sub-43,NS,eyesopen
32,frontal,0.06400067556166085,sub-43,NS,eyesopen
33,frontal,0.05585727247432373,sub-43,NS,eyesopen
34,frontal,0.0798178326061447,sub-43,NS,eyesopen
35,frontal,0.07097928748384703,sub-43,NS,eyesopen
36,frontal,0.11869983781430143,sub-43,NS,eyesopen
37,frontal,0.11149967191654703,sub-43,NS,eyesopen
38,frontal,0.10538592739566965,sub-43,NS,eyesopen
39,frontal,0.08117147924345344,sub-43,NS,eyesopen
40,frontal,0.1252259988461838,sub-43,NS,eyesopen
41,frontal,0.11930929150299228,sub-43,NS,eyesopen
42,frontal,0.08227196972997464,sub-43,NS,eyesopen
43,frontal,0.10476077742921873,sub-43,NS,eyesopen
44,frontal,0.19842529913386014,sub-43,NS,eyesopen
45,frontal,0.15253834126803517,sub-43,NS,eyesopen
46,frontal,0.07231124461278202,sub-43,NS,eyesopen
47,frontal,0.11395037382775768,sub-43,NS,eyesopen
48,frontal,0.0920153786366702,sub-43,NS,eyesopen
49,frontal,0.103348695710898,sub-43,NS,eyesopen
50,frontal,0.08567892697150561,sub-43,NS,eyesopen
51,frontal,0.08294889594886481,sub-43,NS,eyesopen
52,frontal,0.08818377546247745,sub-43,NS,eyesopen
53,frontal,0.1004778961084431,sub-43,NS,eyesopen
54,frontal,0.08837780333813926,sub-43,NS,eyesopen
55,frontal,0.11967756136805997,sub-43,NS,eyesopen
56,frontal,0.12342953776709778,sub-43,NS,eyesopen
57,frontal,0.16318689775897702,sub-43,NS,eyesopen
58,frontal,0.15297931650233076,sub-43,NS,eyesopen
59,frontal,0.1310792755432058,sub-43,NS,eyesopen
60,frontal,0.105222039068784,sub-43,NS,eyesopen
61,frontal,0.11999288250237364,sub-43,NS,eyesopen
62,frontal,0.1047398989227675,sub-43,NS,eyesopen
63,frontal,0.17851686678333278,sub-43,NS,eyesopen
64,frontal,0.09831064375428807,sub-43,NS,eyesopen
65,frontal,0.13387590698740878,sub-43,NS,eyesopen
66,frontal,0.18476980979681512,sub-43,NS,eyesopen
67,frontal,0.12622428670066574,sub-43,NS,eyesopen
68,frontal,0.10823230872443508,sub-43,NS,eyesopen
69,frontal,0.1755593315310338,sub-43,NS,eyesopen
70,frontal,0.16935256977851362,sub-43,NS,eyesopen
71,frontal,0.053575057047539024,sub-43,NS,eyesopen
72,frontal,0.11276344150339881,sub-43,NS,eyesopen
73,frontal,0.10911752155980817,sub-43,NS,eyesopen
74,frontal,0.0991909857373068,sub-43,NS,eyesopen
0,centro_temporal,0.09644630724762762,sub-43,NS,eyesopen
1,centro_temporal,0.14834255992773082,sub-43,NS,eyesopen
2,centro_temporal,0.08508641000943624,sub-43,NS,eyesopen
3,centro_temporal,0.0938859011223796,sub-43,NS,eyesopen
4,centro_temporal,0.08714981769934015,sub-43,NS,eyesopen
5,centro_temporal,0.08067298337696896,sub-43,NS,eyesopen
6,centro_temporal,0.10305337149503754,sub-43,NS,eyesopen
7,centro_temporal,0.1021979302564884,sub-43,NS,eyesopen
8,centro_temporal,0.09063036179954662,sub-43,NS,eyesopen
9,centro_temporal,0.0960644523920526,sub-43,NS,eyesopen
10,centro_temporal,0.0649926493361905,sub-43,NS,eyesopen
11,centro_temporal,0.09483655843128062,sub-43,NS,eyesopen
12,centro_temporal,0.08177524644269886,sub-43,NS,eyesopen
13,centro_temporal,0.09854090708188233,sub-43,NS,eyesopen
14,centro_temporal,0.10837022682942556,sub-43,NS,eyesopen
15,centro_temporal,0.09877405238088217,sub-43,NS,eyesopen
16,centro_temporal,0.13770132113927738,sub-43,NS,eyesopen
17,centro_temporal,0.10479575671566164,sub-43,NS,eyesopen
18,centro_temporal,0.0826114025041347,sub-43,NS,eyesopen
19,centro_temporal,0.08316900769469017,sub-43,NS,eyesopen
20,centro_temporal,0.16149475534745036,sub-43,NS,eyesopen
21,centro_temporal,0.15729678104421368,sub-43,NS,eyesopen
22,centro_temporal,0.11263183418131494,sub-43,NS,eyesopen
23,centro_temporal,0.11630533780395436,sub-43,NS,eyesopen
24,centro_temporal,0.12742752823618006,sub-43,NS,eyesopen
25,centro_temporal,0.1364462960761605,sub-43,NS,eyesopen
26,centro_temporal,0.09100962262123351,sub-43,NS,eyesopen
27,centro_temporal,0.13391301844813155,sub-43,NS,eyesopen
28,centro_temporal,0.12479775875025874,sub-43,NS,eyesopen
29,centro_temporal,0.06742806017891807,sub-43,NS,eyesopen
30,centro_temporal,0.0795375447864496,sub-43,NS,eyesopen
31,centro_temporal,0.08432823589131799,sub-43,NS,eyesopen
32,centro_temporal,0.07996075978294949,sub-43,NS,eyesopen
33,centro_temporal,0.10322186147759402,sub-43,NS,eyesopen
34,centro_temporal,0.1286468525568327,sub-43,NS,eyesopen
35,centro_temporal,0.1642319928508407,sub-43,NS,eyesopen
36,centro_temporal,0.11425974245207948,sub-43,NS,eyesopen
37,centro_temporal,0.12124509241489238,sub-43,NS,eyesopen
38,centro_temporal,0.12224222149993254,sub-43,NS,eyesopen
39,centro_temporal,0.10652007863692994,sub-43,NS,eyesopen
40,centro_temporal,0.09078257179515495,sub-43,NS,eyesopen
41,centro_temporal,0.0903722223540471,sub-43,NS,eyesopen
42,centro_temporal,0.10240895510579295,sub-43,NS,eyesopen
43,centro_temporal,0.11990288844641087,sub-43,NS,eyesopen
44,centro_temporal,0.16045716131649043,sub-43,NS,eyesopen
45,centro_temporal,0.203404956526028,sub-43,NS,eyesopen
46,centro_temporal,0.06738246706375946,sub-43,NS,eyesopen
47,centro_temporal,0.11714933224208612,sub-43,NS,eyesopen
48,centro_temporal,0.11654294130192457,sub-43,NS,eyesopen
49,centro_temporal,0.1490174637437993,sub-43,NS,eyesopen
50,centro_temporal,0.10680573911868982,sub-43,NS,eyesopen
51,centro_temporal,0.1332356734672605,sub-43,NS,eyesopen
52,centro_temporal,0.07297767713712582,sub-43,NS,eyesopen
53,centro_temporal,0.08099053267091527,sub-43,NS,eyesopen
54,centro_temporal,0.07472926566342661,sub-43,NS,eyesopen
55,centro_temporal,0.11433068353675033,sub-43,NS,eyesopen
56,centro_temporal,0.12526699699780153,sub-43,NS,eyesopen
57,centro_temporal,0.0845413184405899,sub-43,NS,eyesopen
58,centro_temporal,0.08595388417262094,sub-43,NS,eyesopen
59,centro_temporal,0.13281078940529573,sub-43,NS,eyesopen
60,centro_temporal,0.09223961283743079,sub-43,NS,eyesopen
61,centro_temporal,0.1309923403211328,sub-43,NS,eyesopen
62,centro_temporal,0.07232157153491225,sub-43,NS,eyesopen
63,centro_temporal,0.15184962914422803,sub-43,NS,eyesopen
64,centro_temporal,0.06605599976786629,sub-43,NS,eyesopen
65,centro_temporal,0.08702712779854001,sub-43,NS,eyesopen
66,centro_temporal,0.15215313054797752,sub-43,NS,eyesopen
67,centro_temporal,0.0955407660341093,sub-43,NS,eyesopen
68,centro_temporal,0.11885033313378994,sub-43,NS,eyesopen
69,centro_temporal,0.07230359720831724,sub-43,NS,eyesopen
70,centro_temporal,0.1008891187130154,sub-43,NS,eyesopen
71,centro_temporal,0.09397758438496026,sub-43,NS,eyesopen
72,centro_temporal,0.1114986859110356,sub-43,NS,eyesopen
